Size,Sort,Times,trialNo
2500,CountingSort,0.7679462432861328,1
2500,CountingSort,0.6909370422363281,2
2500,CountingSort,0.6928443908691406,3
2500,CountingSort,0.7560253143310547,4
2500,CountingSort,0.6930828094482422,5
2500,CountingSort,0.6978511810302734,6
2500,CountingSort,0.6868839263916016,7
2500,CountingSort,0.6878376007080078,8
2500,CountingSort,0.6899833679199219,9
2500,CountingSort,0.6859302520751953,10
3750,CountingSort,1.0249614715576172,1
3750,CountingSort,1.026153564453125,2
3750,CountingSort,1.0211467742919922,3
3750,CountingSort,1.0199546813964844,4
3750,CountingSort,1.0221004486083984,5
3750,CountingSort,1.0192394256591797,6
3750,CountingSort,1.0218620300292969,7
3750,CountingSort,1.0211467742919922,8
3750,CountingSort,1.0190010070800781,9
3750,CountingSort,1.0211467742919922,10
5000,CountingSort,1.3668537139892578,1
5000,CountingSort,1.3670921325683594,2
5000,CountingSort,1.3670921325683594,3
5000,CountingSort,1.363992691040039,4
5000,CountingSort,1.3670921325683594,5
5000,CountingSort,1.3637542724609375,6
5000,CountingSort,1.363992691040039,7
5000,CountingSort,1.3661384582519531,8
5000,CountingSort,1.3668537139892578,9
5000,CountingSort,1.3680458068847656,10
6250,CountingSort,1.6989707946777344,1
6250,CountingSort,1.7168521881103516,2
6250,CountingSort,1.706838607788086,3
6250,CountingSort,1.7371177673339844,4
6250,CountingSort,1.6987323760986328,5
6250,CountingSort,1.6987323760986328,6
6250,CountingSort,1.6949176788330078,7
6250,CountingSort,1.695871353149414,8
6250,CountingSort,1.6949176788330078,9
6250,CountingSort,1.699686050415039,10
7500,CountingSort,2.042055130004883,1
7500,CountingSort,2.0308494567871094,2
7500,CountingSort,2.0301342010498047,3
7500,CountingSort,2.032756805419922,4
7500,CountingSort,2.201080322265625,5
7500,CountingSort,2.035856246948242,6
7500,CountingSort,2.032041549682617,7
7500,CountingSort,2.052783966064453,8
7500,CountingSort,2.0630359649658203,9
7500,CountingSort,2.0411014556884766,10
8750,CountingSort,2.376079559326172,1
8750,CountingSort,2.3779869079589844,2
8750,CountingSort,2.373933792114258,3
8750,CountingSort,2.373933792114258,4
8750,CountingSort,2.3682117462158203,5
8750,CountingSort,2.3670196533203125,6
8750,CountingSort,2.377033233642578,7
8750,CountingSort,2.3729801177978516,8
8750,CountingSort,2.373218536376953,9
8750,CountingSort,2.3658275604248047,10
10000,CountingSort,2.698659896850586,1
10000,CountingSort,2.731800079345703,2
10000,CountingSort,2.7081966400146484,3
10000,CountingSort,2.7091503143310547,4
10000,CountingSort,2.763032913208008,5
10000,CountingSort,2.7070045471191406,6
10000,CountingSort,2.7017593383789062,7
10000,CountingSort,2.708911895751953,8
10000,CountingSort,2.705812454223633,9
10000,CountingSort,2.7010440826416016,10
